date,product,category,qty,price
2025-07-24,Leche Entera 900ml,Lacteos,7,4141.2
2025-07-24,Lenteja 500g,Granos,3,4991.16
2025-07-24,Mani 50g,Snacks,7,2930.54
2025-07-24,Pan Blandito x5,Panaderia,5,3122.42
2025-07-24,Pan Tajado 500g,Panaderia,3,5957.87
2025-07-24,Papas 30g,Snacks,11,2244.41
2025-07-24,Papel Higienico x4,Aseo,3,9119.48
2025-07-24,Queso Campesino 250g,Lacteos,7,7868.25
2025-07-24,Sal 500g,Despensa,2,1878.07
2025-07-24,Yogurt Fresa 200ml,Lacteos,3,2523.93
2025-07-25,Aceite 1L,Despensa,2,16382.6
2025-07-25,Agua 600ml,Bebidas,11,2039.19
2025-07-25,Arroz 1kg,Despensa,4,4651.76
2025-07-25,Azucar 1kg,Despensa,5,4614.94
2025-07-25,Bebida Energetica 250ml,Bebidas,2,4388.02
2025-07-25,Cafe Molido 250g,Despensa,3,8908.21
2025-07-25,Cerveza Sixpack,Bebidas,6,15647.08
2025-07-25,Chitos 40g,Snacks,12,2254.91
2025-07-25,Chocolate 250g,Despensa,2,8750.03
2025-07-25,Detergente 500g,Aseo,1,7020.02
2025-07-25,Galletas Chocolate,Snacks,9,3489.75
2025-07-25,Gaseosa Cola 400ml,Bebidas,13,2844.21
2025-07-25,Gaseosa Manzana 400ml,Bebidas,16,2371.21
2025-07-25,Huevos x30,Despensa,1,16823.94
2025-07-25,Jabon Barra,Aseo,4,3231.66
2025-07-25,Jugo Mango 300ml,Bebidas,5,3159.29
2025-07-25,Leche Entera 900ml,Lacteos,11,4045.0
2025-07-25,Lenteja 500g,Granos,3,4754.28
2025-07-25,Mani 50g,Snacks,5,2791.2
2025-07-25,Pan Blandito x5,Panaderia,8,3383.78
2025-07-25,Pan Tajado 500g,Panaderia,4,5911.62
2025-07-25,Papas 30g,Snacks,15,2202.72
2025-07-25,Papel Higienico x4,Aseo,1,8615.87
2025-07-25,Queso Campesino 250g,Lacteos,2,7924.4
2025-07-25,Sal 500g,Despensa,6,1856.67
2025-07-25,Yogurt Fresa 200ml,Lacteos,2,2559.44
2025-07-26,Aceite 1L,Despensa,2,15487.01
2025-07-26,Agua 600ml,Bebidas,11,2130.37
2025-07-26,Arroz 1kg,Despensa,6,4737.8
2025-07-26,Azucar 1kg,Despensa,3,4808.34
2025-07-26,Bebida Energetica 250ml,Bebidas,4,4517.71
2025-07-26,Cafe Molido 250g,Despensa,1,9535.22
2025-07-26,Cerveza Sixpack,Bebidas,5,14998.4
2025-07-26,Chitos 40g,Snacks,6,2647.25
2025-07-26,Frijol 500g,Granos,4,5318.39
2025-07-26,Galletas Chocolate,Snacks,3,3542.91
2025-07-26,Gaseosa Cola 400ml,Bebidas,28,2488.13
2025-07-26,Gaseosa Manzana 400ml,Bebidas,6,2901.14
2025-07-26,Harina Trigo 1kg,Despensa,2,4405.04
2025-07-26,Huevos x30,Despensa,3,17713.27
2025-07-26,Jabon Barra,Aseo,1,3241.95
2025-07-26,Jugo Mango 300ml,Bebidas,6,3280.26
2025-07-26,Leche Entera 900ml,Lacteos,10,4366.84
2025-07-26,Lenteja 500g,Granos,2,5037.14
2025-07-26,Mani 50g,Snacks,3,3045.32
2025-07-26,Pan Blandito x5,Panaderia,5,3220.23
2025-07-26,Pan Tajado 500g,Panaderia,3,6148.86
2025-07-26,Papas 30g,Snacks,13,2494.64
2025-07-26,Papel Higienico x4,Aseo,2,9464.42
2025-07-26,Queso Campesino 250g,Lacteos,3,8149.59
2025-07-26,Sal 500g,Despensa,3,1928.45
2025-07-26,Yogurt Fresa 200ml,Lacteos,4,2679.98
2025-07-27,Agua 600ml,Bebidas,13,1966.45
2025-07-27,Arroz 1kg,Despensa,4,4798.23
2025-07-27,Azucar 1kg,Despensa,4,4452.19
2025-07-27,Bebida Energetica 250ml,Bebidas,2,4442.97
2025-07-27,Cerveza Sixpack,Bebidas,5,15307.09
2025-07-27,Chitos 40g,Snacks,8,2701.9
2025-07-27,Detergente 500g,Aseo,1,6619.86
2025-07-27,Frijol 500g,Granos,1,5072.31
2025-07-27,Galletas Chocolate,Snacks,7,3434.81
2025-07-27,Gaseosa Cola 400ml,Bebidas,11,2959.12
2025-07-27,Gaseosa Manzana 400ml,Bebidas,13,3002.66
2025-07-27,Harina Trigo 1kg,Despensa,2,4406.72
2025-07-27,Huevos x30,Despensa,2,15975.01
2025-07-27,Jabon Barra,Aseo,1,3356.48
2025-07-27,Jugo Mango 300ml,Bebidas,7,3299.88
2025-07-27,Leche Entera 900ml,Lacteos,8,4134.5
2025-07-27,Lenteja 500g,Granos,3,5275.23
2025-07-27,Mani 50g,Snacks,6,2947.08
2025-07-27,Pan Blandito x5,Panaderia,9,3427.07
2025-07-27,Pan Tajado 500g,Panaderia,5,6109.98
2025-07-27,Papas 30g,Snacks,12,2562.02
2025-07-27,Papel Higienico x4,Aseo,3,9356.6
2025-07-27,Queso Campesino 250g,Lacteos,3,7733.34
2025-07-27,Sal 500g,Despensa,1,1933.45
2025-07-27,Yogurt Fresa 200ml,Lacteos,6,2862.87
2025-07-28,Aceite 1L,Despensa,3,16078.22
2025-07-28,Agua 600ml,Bebidas,12,2044.41
2025-07-28,Arroz 1kg,Despensa,3,4736.51
2025-07-28,Azucar 1kg,Despensa,7,5128.15
2025-07-28,Bebida Energetica 250ml,Bebidas,6,4131.45
2025-07-28,Cafe Molido 250g,Despensa,2,8584.75
2025-07-28,Cerveza Sixpack,Bebidas,5,14236.11
2025-07-28,Chitos 40g,Snacks,6,2701.61
2025-07-28,Chocolate 250g,Despensa,2,8207.04
2025-07-28,Detergente 500g,Aseo,1,6858.68
2025-07-28,Frijol 500g,Granos,2,5329.09
2025-07-28,Galletas Chocolate,Snacks,12,3373.68
2025-07-28,Gaseosa Cola 400ml,Bebidas,12,3009.36
2025-07-28,Gaseosa Manzana 400ml,Bebidas,13,2653.27
2025-07-28,Harina Trigo 1kg,Despensa,2,4421.86
2025-07-28,Huevos x30,Despensa,3,16196.74
2025-07-28,Jabon Barra,Aseo,2,3118.09
2025-07-28,Jugo Mango 300ml,Bebidas,6,3140.1
2025-07-28,Leche Entera 900ml,Lacteos,13,3429.18
2025-07-28,Lenteja 500g,Granos,3,4932.55
2025-07-28,Mani 50g,Snacks,5,2956.98
2025-07-28,Pan Blandito x5,Panaderia,5,3319.5
2025-07-28,Pan Tajado 500g,Panaderia,2,5628.8
2025-07-28,Papas 30g,Snacks,12,2603.85
2025-07-28,Papel Higienico x4,Aseo,1,9719.73
2025-07-28,Queso Campesino 250g,Lacteos,4,7713.63
2025-07-28,Sal 500g,Despensa,2,1858.08
2025-07-28,Yogurt Fresa 200ml,Lacteos,5,2200.2
2025-07-29,Aceite 1L,Despensa,4,14496.91
2025-07-29,Agua 600ml,Bebidas,13,2039.71
2025-07-29,Arroz 1kg,Despensa,5,4959.53
2025-07-29,Azucar 1kg,Despensa,2,4745.08
2025-07-29,Bebida Energetica 250ml,Bebidas,4,4663.59
2025-07-29,Cafe Molido 250g,Despensa,2,9246.87
2025-07-29,Cerveza Sixpack,Bebidas,2,15376.92
2025-07-29,Chitos 40g,Snacks,3,2751.48
2025-07-29,Chocolate 250g,Despensa,1,7678.33
2025-07-29,Detergente 500g,Aseo,1,6751.45
2025-07-29,Galletas Chocolate,Snacks,8,2929.44
2025-07-29,Gaseosa Cola 400ml,Bebidas,5,2928.9
2025-07-29,Gaseosa Manzana 400ml,Bebidas,7,2821.04
2025-07-29,Harina Trigo 1kg,Despensa,5,3773.51
2025-07-29,Huevos x30,Despensa,1,16657.37
2025-07-29,Jabon Barra,Aseo,11,3041.44
2025-07-29,Jugo Mango 300ml,Bebidas,5,3115.49
2025-07-29,Leche Entera 900ml,Lacteos,10,4142.59
2025-07-29,Lenteja 500g,Granos,2,4740.34
2025-07-29,Mani 50g,Snacks,10,3099.62
2025-07-29,Pan Blandito x5,Panaderia,6,3148.78
2025-07-29,Pan Tajado 500g,Panaderia,2,5718.27
2025-07-29,Papas 30g,Snacks,11,2689.37
2025-07-29,Papel Higienico x4,Aseo,5,9491.31
2025-07-29,Queso Campesino 250g,Lacteos,5,8333.86
2025-07-29,Sal 500g,Despensa,1,1923.6
2025-07-29,Yogurt Fresa 200ml,Lacteos,8,2430.11
2025-07-30,Aceite 1L,Despensa,1,16181.56
2025-07-30,Agua 600ml,Bebidas,5,2248.84
2025-07-30,Arroz 1kg,Despensa,5,4545.72
2025-07-30,Azucar 1kg,Despensa,3,4943.25
2025-07-30,Bebida Energetica 250ml,Bebidas,5,4538.53
2025-07-30,Cafe Molido 250g,Despensa,1,9040.82
2025-07-30,Cerveza Sixpack,Bebidas,1,15086.22
2025-07-30,Chitos 40g,Snacks,4,2829.56
2025-07-30,Detergente 500g,Aseo,3,6873.45
2025-07-30,Frijol 500g,Granos,2,5098.59
2025-07-30,Galletas Chocolate,Snacks,7,3614.59
2025-07-30,Gaseosa Cola 400ml,Bebidas,13,2977.75
2025-07-30,Gaseosa Manzana 400ml,Bebidas,12,2330.02
2025-07-30,Harina Trigo 1kg,Despensa,2,4294.96
2025-07-30,Huevos x30,Despensa,4,17099.96
2025-07-30,Jabon Barra,Aseo,3,3068.79
2025-07-30,Jugo Mango 300ml,Bebidas,6,3397.11
2025-07-30,Leche Entera 900ml,Lacteos,7,4171.51
2025-07-30,Lenteja 500g,Granos,4,4906.26
2025-07-30,Mani 50g,Snacks,3,2844.57
2025-07-30,Pan Blandito x5,Panaderia,8,3068.7
2025-07-30,Pan Tajado 500g,Panaderia,6,5955.64
2025-07-30,Papas 30g,Snacks,13,2663.7
2025-07-30,Papel Higienico x4,Aseo,2,9077.17
2025-07-30,Queso Campesino 250g,Lacteos,7,7335.49
2025-07-30,Sal 500g,Despensa,1,1907.0
2025-07-30,Yogurt Fresa 200ml,Lacteos,12,2483.69
2025-07-31,Aceite 1L,Despensa,1,15155.94
2025-07-31,Agua 600ml,Bebidas,11,2015.26
2025-07-31,Arroz 1kg,Despensa,3,4883.04
2025-07-31,Azucar 1kg,Despensa,4,4490.56
2025-07-31,Bebida Energetica 250ml,Bebidas,4,4358.08
2025-07-31,Cafe Molido 250g,Despensa,1,9517.64
2025-07-31,Cerveza Sixpack,Bebidas,1,15268.83
2025-07-31,Chitos 40g,Snacks,8,2683.75
2025-07-31,Detergente 500g,Aseo,4,7006.7
2025-07-31,Galletas Chocolate,Snacks,12,3518.01
2025-07-31,Gaseosa Cola 400ml,Bebidas,9,2932.24
2025-07-31,Gaseosa Manzana 400ml,Bebidas,13,2865.65
2025-07-31,Harina Trigo 1kg,Despensa,1,4107.51
2025-07-31,Huevos x30,Despensa,3,15590.98
2025-07-31,Jabon Barra,Aseo,3,3011.58
2025-07-31,Jugo Mango 300ml,Bebidas,5,3041.61
2025-07-31,Leche Entera 900ml,Lacteos,5,4261.89
2025-07-31,Lenteja 500g,Granos,1,5032.66
2025-07-31,Mani 50g,Snacks,8,3101.06
2025-07-31,Pan Blandito x5,Panaderia,7,3145.57
2025-07-31,Pan Tajado 500g,Panaderia,6,6288.98
2025-07-31,Papas 30g,Snacks,9,2137.81
2025-07-31,Papel Higienico x4,Aseo,4,9743.04
2025-07-31,Queso Campesino 250g,Lacteos,4,6949.34
2025-07-31,Yogurt Fresa 200ml,Lacteos,9,2509.44
2025-08-01,Aceite 1L,Despensa,1,16033.86
2025-08-01,Agua 600ml,Bebidas,13,2100.58
2025-08-01,Arroz 1kg,Despensa,4,4827.91
2025-08-01,Azucar 1kg,Despensa,3,4804.38
2025-08-01,Bebida Energetica 250ml,Bebidas,6,4483.69
2025-08-01,Cafe Molido 250g,Despensa,5,8928.7
2025-08-01,Cerveza Sixpack,Bebidas,5,15163.21
2025-08-01,Chitos 40g,Snacks,6,2638.89
2025-08-01,Chocolate 250g,Despensa,2,8616.91
2025-08-01,Detergente 500g,Aseo,4,6648.83
2025-08-01,Frijol 500g,Granos,1,5088.45
2025-08-01,Galletas Chocolate,Snacks,9,3766.97
2025-08-01,Gaseosa Cola 400ml,Bebidas,11,2956.17
2025-08-01,Gaseosa Manzana 400ml,Bebidas,14,2714.21
2025-08-01,Harina Trigo 1kg,Despensa,3,4268.74
2025-08-01,Huevos x30,Despensa,7,16214.51
2025-08-01,Jabon Barra,Aseo,3,3274.67
2025-08-01,Jugo Mango 300ml,Bebidas,5,3360.21
2025-08-01,Leche Entera 900ml,Lacteos,15,4355.76
2025-08-01,Lenteja 500g,Granos,1,5029.88
2025-08-01,Mani 50g,Snacks,6,3019.3
2025-08-01,Pan Blandito x5,Panaderia,7,3104.34
2025-08-01,Pan Tajado 500g,Panaderia,4,5983.09
2025-08-01,Papas 30g,Snacks,6,2540.57
2025-08-01,Papel Higienico x4,Aseo,5,8698.62
2025-08-01,Queso Campesino 250g,Lacteos,8,7736.28
2025-08-01,Sal 500g,Despensa,2,1881.32
2025-08-01,Yogurt Fresa 200ml,Lacteos,4,2580.44
2025-08-02,Aceite 1L,Despensa,2,15530.13
2025-08-02,Agua 600ml,Bebidas,15,2042.42
2025-08-02,Arroz 1kg,Despensa,6,4684.08
2025-08-02,Azucar 1kg,Despensa,1,4729.89
2025-08-02,Bebida Energetica 250ml,Bebidas,1,4841.12
2025-08-02,Cafe Molido 250g,Despensa,1,7485.69
2025-08-02,Cerveza Sixpack,Bebidas,6,15207.46
2025-08-02,Chitos 40g,Snacks,7,2733.86
2025-08-02,Chocolate 250g,Despensa,4,7926.22
2025-08-02,Detergente 500g,Aseo,2,6584.73
2025-08-02,Frijol 500g,Granos,4,5352.51
2025-08-02,Galletas Chocolate,Snacks,7,3752.83
2025-08-02,Gaseosa Cola 400ml,Bebidas,19,2765.57
2025-08-02,Gaseosa Manzana 400ml,Bebidas,8,2941.73
2025-08-02,Harina Trigo 1kg,Despensa,5,4147.24
2025-08-02,Huevos x30,Despensa,3,16651.04
2025-08-02,Jabon Barra,Aseo,3,3429.65
2025-08-02,Jugo Mango 300ml,Bebidas,9,3403.35
2025-08-02,Leche Entera 900ml,Lacteos,11,4206.19
2025-08-02,Lenteja 500g,Granos,1,4734.05
2025-08-02,Mani 50g,Snacks,6,3229.05
2025-08-02,Pan Blandito x5,Panaderia,8,3098.47
2025-08-02,Pan Tajado 500g,Panaderia,4,5867.65
2025-08-02,Papas 30g,Snacks,15,2545.68
2025-08-02,Papel Higienico x4,Aseo,1,8999.42
2025-08-02,Queso Campesino 250g,Lacteos,6,7927.62
2025-08-02,Sal 500g,Despensa,4,1730.82
2025-08-02,Yogurt Fresa 200ml,Lacteos,6,2687.16
2025-08-03,Aceite 1L,Despensa,4,14608.62
2025-08-03,Agua 600ml,Bebidas,11,2120.86
2025-08-03,Arroz 1kg,Despensa,4,5014.38
2025-08-03,Azucar 1kg,Despensa,3,4975.62
2025-08-03,Bebida Energetica 250ml,Bebidas,7,4631.82
2025-08-03,Cafe Molido 250g,Despensa,3,8856.66
2025-08-03,Cerveza Sixpack,Bebidas,7,14954.8
2025-08-03,Chitos 40g,Snacks,5,2725.32
2025-08-03,Detergente 500g,Aseo,1,6793.51
2025-08-03,Frijol 500g,Granos,1,5296.64
2025-08-03,Galletas Chocolate,Snacks,5,3776.53
2025-08-03,Gaseosa Cola 400ml,Bebidas,18,2968.31
2025-08-03,Gaseosa Manzana 400ml,Bebidas,11,3030.68
2025-08-03,Harina Trigo 1kg,Despensa,2,4219.03
2025-08-03,Huevos x30,Despensa,3,16777.64
2025-08-03,Jabon Barra,Aseo,3,3251.05
2025-08-03,Jugo Mango 300ml,Bebidas,13,3316.41
2025-08-03,Leche Entera 900ml,Lacteos,7,4187.05
2025-08-03,Lenteja 500g,Granos,4,5045.3
2025-08-03,Mani 50g,Snacks,4,2974.41
2025-08-03,Pan Blandito x5,Panaderia,5,3009.62
2025-08-03,Pan Tajado 500g,Panaderia,2,5834.94
2025-08-03,Papas 30g,Snacks,9,2862.51
2025-08-03,Papel Higienico x4,Aseo,4,9082.97
2025-08-03,Queso Campesino 250g,Lacteos,5,7538.81
2025-08-03,Sal 500g,Despensa,2,1898.93
2025-08-03,Yogurt Fresa 200ml,Lacteos,6,2615.65
2025-08-04,Aceite 1L,Despensa,1,15666.78
2025-08-04,Agua 600ml,Bebidas,12,2076.78
2025-08-04,Arroz 1kg,Despensa,4,4534.79
2025-08-04,Bebida Energetica 250ml,Bebidas,9,4237.18
2025-08-04,Cafe Molido 250g,Despensa,4,9997.98
2025-08-04,Cerveza Sixpack,Bebidas,2,15354.64
2025-08-04,Chitos 40g,Snacks,4,2737.62
2025-08-04,Chocolate 250g,Despensa,2,7505.45
2025-08-04,Detergente 500g,Aseo,3,6609.95
2025-08-04,Frijol 500g,Granos,1,5090.31
2025-08-04,Galletas Chocolate,Snacks,3,3515.23
2025-08-04,Gaseosa Cola 400ml,Bebidas,12,2873.36
2025-08-04,Gaseosa Manzana 400ml,Bebidas,7,2939.41
2025-08-04,Harina Trigo 1kg,Despensa,4,4191.21
2025-08-04,Huevos x30,Despensa,2,16175.61
2025-08-04,Jugo Mango 300ml,Bebidas,15,3015.63
2025-08-04,Leche Entera 900ml,Lacteos,5,4330.38
2025-08-04,Lenteja 500g,Granos,2,5206.65
2025-08-04,Mani 50g,Snacks,7,3130.47
2025-08-04,Pan Blandito x5,Panaderia,3,3231.34
2025-08-04,Pan Tajado 500g,Panaderia,1,4730.74
2025-08-04,Papas 30g,Snacks,11,2464.04
2025-08-04,Papel Higienico x4,Aseo,1,9004.35
2025-08-04,Queso Campesino 250g,Lacteos,3,6544.32
2025-08-04,Sal 500g,Despensa,3,1994.15
2025-08-04,Yogurt Fresa 200ml,Lacteos,6,2564.31
2025-08-05,Aceite 1L,Despensa,3,16052.23
2025-08-05,Agua 600ml,Bebidas,8,2079.66
2025-08-05,Arroz 1kg,Despensa,2,4763.75
2025-08-05,Azucar 1kg,Despensa,6,4754.15
2025-08-05,Bebida Energetica 250ml,Bebidas,7,4657.78
2025-08-05,Cafe Molido 250g,Despensa,1,9284.99
2025-08-05,Cerveza Sixpack,Bebidas,5,14072.54
2025-08-05,Chitos 40g,Snacks,7,2654.81
2025-08-05,Chocolate 250g,Despensa,1,8573.16
2025-08-05,Detergente 500g,Aseo,3,6746.36
2025-08-05,Frijol 500g,Granos,2,5220.0
2025-08-05,Galletas Chocolate,Snacks,4,3163.4
2025-08-05,Gaseosa Cola 400ml,Bebidas,14,2751.87
2025-08-05,Gaseosa Manzana 400ml,Bebidas,8,2816.8
2025-08-05,Harina Trigo 1kg,Despensa,1,4221.23
2025-08-05,Huevos x30,Despensa,5,17481.86
2025-08-05,Jabon Barra,Aseo,3,3244.91
2025-08-05,Jugo Mango 300ml,Bebidas,9,3382.79
2025-08-05,Leche Entera 900ml,Lacteos,6,4314.46
2025-08-05,Mani 50g,Snacks,4,2953.73
2025-08-05,Pan Blandito x5,Panaderia,9,3209.85
2025-08-05,Pan Tajado 500g,Panaderia,6,6237.47
2025-08-05,Papas 30g,Snacks,5,2650.26
2025-08-05,Papel Higienico x4,Aseo,3,9171.86
2025-08-05,Queso Campesino 250g,Lacteos,7,6174.04
2025-08-05,Sal 500g,Despensa,1,1960.31
2025-08-05,Yogurt Fresa 200ml,Lacteos,9,2697.09
2025-08-06,Aceite 1L,Despensa,6,16256.63
2025-08-06,Agua 600ml,Bebidas,4,1963.54
2025-08-06,Arroz 1kg,Despensa,10,4797.38
2025-08-06,Azucar 1kg,Despensa,4,4752.83
2025-08-06,Bebida Energetica 250ml,Bebidas,7,4447.23
2025-08-06,Cafe Molido 250g,Despensa,1,9151.92
2025-08-06,Cerveza Sixpack,Bebidas,2,14219.63
2025-08-06,Chitos 40g,Snacks,9,2702.31
2025-08-06,Chocolate 250g,Despensa,1,8367.57
2025-08-06,Detergente 500g,Aseo,3,6896.45
2025-08-06,Frijol 500g,Granos,2,5285.47
2025-08-06,Galletas Chocolate,Snacks,3,3805.37
2025-08-06,Gaseosa Cola 400ml,Bebidas,7,2668.96
2025-08-06,Gaseosa Manzana 400ml,Bebidas,3,2746.18
2025-08-06,Harina Trigo 1kg,Despensa,5,4354.95
2025-08-06,Huevos x30,Despensa,1,16023.64
2025-08-06,Jabon Barra,Aseo,2,3122.92
2025-08-06,Jugo Mango 300ml,Bebidas,7,3306.2
2025-08-06,Leche Entera 900ml,Lacteos,6,4212.22
2025-08-06,Lenteja 500g,Granos,1,4501.36
2025-08-06,Mani 50g,Snacks,4,2930.04
2025-08-06,Pan Blandito x5,Panaderia,8,3240.14
2025-08-06,Pan Tajado 500g,Panaderia,3,6241.1
2025-08-06,Papas 30g,Snacks,5,2486.45
2025-08-06,Papel Higienico x4,Aseo,1,9413.89
2025-08-06,Queso Campesino 250g,Lacteos,5,7503.92
2025-08-06,Sal 500g,Despensa,2,1955.99
2025-08-06,Yogurt Fresa 200ml,Lacteos,9,2652.41
2025-08-07,Aceite 1L,Despensa,4,15955.23
2025-08-07,Agua 600ml,Bebidas,12,2101.05
2025-08-07,Arroz 1kg,Despensa,5,4658.56
2025-08-07,Bebida Energetica 250ml,Bebidas,4,4604.72
2025-08-07,Cafe Molido 250g,Despensa,1,9267.26
2025-08-07,Cerveza Sixpack,Bebidas,2,15387.59
2025-08-07,Chitos 40g,Snacks,5,2738.81
2025-08-07,Chocolate 250g,Despensa,2,8131.82
2025-08-07,Detergente 500g,Aseo,3,6531.03
2025-08-07,Frijol 500g,Granos,3,5210.47
2025-08-07,Galletas Chocolate,Snacks,3,3748.94
2025-08-07,Gaseosa Cola 400ml,Bebidas,8,2903.35
2025-08-07,Gaseosa Manzana 400ml,Bebidas,7,2803.6
2025-08-07,Harina Trigo 1kg,Despensa,5,4246.59
2025-08-07,Jabon Barra,Aseo,2,3205.28
2025-08-07,Jugo Mango 300ml,Bebidas,5,3311.69
2025-08-07,Leche Entera 900ml,Lacteos,9,3864.79
2025-08-07,Lenteja 500g,Granos,3,4808.64
2025-08-07,Mani 50g,Snacks,4,2899.94
2025-08-07,Pan Blandito x5,Panaderia,2,3119.25
2025-08-07,Pan Tajado 500g,Panaderia,3,5615.18
2025-08-07,Papas 30g,Snacks,9,2632.06
2025-08-07,Queso Campesino 250g,Lacteos,1,7977.7
2025-08-07,Sal 500g,Despensa,1,1916.36
2025-08-07,Yogurt Fresa 200ml,Lacteos,4,2622.41
2025-08-08,Aceite 1L,Despensa,2,16073.05
2025-08-08,Agua 600ml,Bebidas,8,2023.2
2025-08-08,Arroz 1kg,Despensa,3,4487.29
2025-08-08,Azucar 1kg,Despensa,1,4672.67
2025-08-08,Bebida Energetica 250ml,Bebidas,10,4515.03
2025-08-08,Cafe Molido 250g,Despensa,1,8811.12
2025-08-08,Cerveza Sixpack,Bebidas,6,14875.42
2025-08-08,Chitos 40g,Snacks,6,2759.6
2025-08-08,Chocolate 250g,Despensa,3,8368.52
2025-08-08,Detergente 500g,Aseo,1,6911.29
2025-08-08,Frijol 500g,Granos,2,5652.18
2025-08-08,Galletas Chocolate,Snacks,4,3621.77
2025-08-08,Gaseosa Cola 400ml,Bebidas,15,2971.23
2025-08-08,Gaseosa Manzana 400ml,Bebidas,9,2879.83
2025-08-08,Harina Trigo 1kg,Despensa,5,3478.08
2025-08-08,Huevos x30,Despensa,3,16370.98
2025-08-08,Jabon Barra,Aseo,2,3240.21
2025-08-08,Jugo Mango 300ml,Bebidas,10,3099.24
2025-08-08,Leche Entera 900ml,Lacteos,9,4300.67
2025-08-08,Lenteja 500g,Granos,1,4309.99
2025-08-08,Mani 50g,Snacks,5,2993.59
2025-08-08,Pan Blandito x5,Panaderia,3,3201.23
2025-08-08,Pan Tajado 500g,Panaderia,3,5887.2
2025-08-08,Papas 30g,Snacks,15,2526.92
2025-08-08,Queso Campesino 250g,Lacteos,4,7574.2
2025-08-08,Yogurt Fresa 200ml,Lacteos,12,2571.81
2025-08-09,Aceite 1L,Despensa,3,15399.39
2025-08-09,Agua 600ml,Bebidas,10,2210.26
2025-08-09,Arroz 1kg,Despensa,7,4526.87
2025-08-09,Azucar 1kg,Despensa,4,4946.43
2025-08-09,Bebida Energetica 250ml,Bebidas,3,4671.51
2025-08-09,Cafe Molido 250g,Despensa,2,8833.77
2025-08-09,Cerveza Sixpack,Bebidas,4,14975.87
2025-08-09,Chitos 40g,Snacks,10,2589.54
2025-08-09,Chocolate 250g,Despensa,1,8677.36
2025-08-09,Detergente 500g,Aseo,1,7011.59
2025-08-09,Frijol 500g,Granos,2,5140.09
2025-08-09,Galletas Chocolate,Snacks,6,3776.56
2025-08-09,Gaseosa Cola 400ml,Bebidas,16,2978.82
2025-08-09,Gaseosa Manzana 400ml,Bebidas,26,2488.37
2025-08-09,Huevos x30,Despensa,5,16246.27
2025-08-09,Jabon Barra,Aseo,2,3189.05
2025-08-09,Leche Entera 900ml,Lacteos,6,4275.3
2025-08-09,Lenteja 500g,Granos,1,4773.59
2025-08-09,Mani 50g,Snacks,4,3100.51
2025-08-09,Pan Blandito x5,Panaderia,10,3153.4
2025-08-09,Pan Tajado 500g,Panaderia,2,5799.44
2025-08-09,Papas 30g,Snacks,26,2115.33
2025-08-09,Papel Higienico x4,Aseo,3,8436.3
2025-08-09,Queso Campesino 250g,Lacteos,3,7746.21
2025-08-09,Sal 500g,Despensa,2,1911.32
2025-08-09,Yogurt Fresa 200ml,Lacteos,4,2630.92
2025-08-10,Aceite 1L,Despensa,5,15471.46
2025-08-10,Agua 600ml,Bebidas,12,2144.57
2025-08-10,Arroz 1kg,Despensa,7,4851.91
2025-08-10,Azucar 1kg,Despensa,3,4753.49
2025-08-10,Bebida Energetica 250ml,Bebidas,2,4806.26
2025-08-10,Cafe Molido 250g,Despensa,2,8893.43
2025-08-10,Cerveza Sixpack,Bebidas,7,12857.49
2025-08-10,Chitos 40g,Snacks,7,2608.12
2025-08-10,Chocolate 250g,Despensa,1,8203.47
2025-08-10,Detergente 500g,Aseo,1,6819.62
2025-08-10,Frijol 500g,Granos,2,5212.31
2025-08-10,Galletas Chocolate,Snacks,4,3570.37
2025-08-10,Gaseosa Cola 400ml,Bebidas,12,2916.76
2025-08-10,Gaseosa Manzana 400ml,Bebidas,13,2901.34
2025-08-10,Harina Trigo 1kg,Despensa,3,4315.43
2025-08-10,Huevos x30,Despensa,3,17082.56
2025-08-10,Jabon Barra,Aseo,5,3164.83
2025-08-10,Jugo Mango 300ml,Bebidas,7,3165.4
2025-08-10,Leche Entera 900ml,Lacteos,8,4306.21
2025-08-10,Lenteja 500g,Granos,1,5190.7
2025-08-10,Mani 50g,Snacks,2,2804.47
2025-08-10,Pan Blandito x5,Panaderia,5,3013.85
2025-08-10,Pan Tajado 500g,Panaderia,3,6006.12
2025-08-10,Papas 30g,Snacks,9,2661.71
2025-08-10,Papel Higienico x4,Aseo,2,9127.57
2025-08-10,Queso Campesino 250g,Lacteos,5,7803.07
2025-08-10,Sal 500g,Despensa,2,1893.4
2025-08-10,Yogurt Fresa 200ml,Lacteos,7,2383.57
2025-08-11,Aceite 1L,Despensa,1,16238.45
2025-08-11,Agua 600ml,Bebidas,5,2120.92
2025-08-11,Arroz 1kg,Despensa,5,4791.35
2025-08-11,Azucar 1kg,Despensa,1,4612.45
2025-08-11,Bebida Energetica 250ml,Bebidas,3,4647.84
2025-08-11,Cafe Molido 250g,Despensa,1,8786.59
2025-08-11,Cerveza Sixpack,Bebidas,3,15681.99
2025-08-11,Chitos 40g,Snacks,7,2564.26
2025-08-11,Detergente 500g,Aseo,2,5731.6
2025-08-11,Frijol 500g,Granos,2,5265.01
2025-08-11,Galletas Chocolate,Snacks,10,3513.74
2025-08-11,Gaseosa Cola 400ml,Bebidas,21,2641.42
2025-08-11,Gaseosa Manzana 400ml,Bebidas,11,2866.84
2025-08-11,Harina Trigo 1kg,Despensa,3,4387.07
